,uic_code,code_gare,rg_libelle,alias_libelle_noncontraint,commune_libellemin,latitude_entreeprincipale_wgs84,longitude_entreeprincipale_wgs84
1105,0087545129,01474,Gares C Ile-de-France,Guillerval,Guillerval,48.3744455,2.0598748
1106,0087474296,01690,GARES C BRETAGNE,Guimiliau,Guimiliau,48.4852675,-3.9996163
1107,0087473207,01723,GARES B BRETAGNE,Guingamp,Guingamp,48.555659,-3.143343
1108,0087582619,01276,GARES B AQUITAINE,Gujan-Mestras,Gujan-Mestras,44.640454,-1.06906
1109,0087213223,02631,GARES C ALSACE,Gundershoffen,Gundershoffen,48.905261,7.6535345
1110,0087182386,02791,GARES C ALSACE,Gunsbach - Griesbach,Griesbach-au-Val,48.0414908,7.1748407
1111,0087182089,02806,GARES B ALSACE,Habsheim,Habsheim,47.737691,7.417979
1112,0087297523,02321,GARES C NORD PAS DE CALAIS,Hachette,Locquignol,50.1582852,3.7434526
1113,0087191114,02742,GARES B LORRAINE,Hagondange,Hagondange,49.25356,6.16448
1114,0087213058,02636,GARES B ALSACE,Haguenau,Haguenau,48.8134498,7.7827255
1115,0087673640,00855,GARES C AQUITAINE,Halsou - Larressore,Halsou,43.3781301,-1.4279003
1116,0087565143,01431,GARES B COTE AZUR,Halte de Fontanil – Lycée de Drap,Drap,43.7641521,7.3388541
1117,0087590331,01209,GARES C PAYS DE LA LOIRE,Haluchère Batignolles,Nantes,47.249142,-1.5224436
1118,0087313494,02284,GARES B PICARDIE,Ham,Ham,49.73985,3.07052
1119,0087342261,02171,GARES C NORD PAS DE CALAIS,Ham-en-Artois,Ham-en-Artois,50.5900401,2.4657764
1120,0087313114,02309,GARES C PICARDIE,Hangest-sur-Somme,Hangest-sur-Somme,49.9822011,2.0661412
1121,0087413302,01860,GARES C HAUTE NORMANDIE,Harfleur,Harfleur,49.5136336,0.1989828
1122,0087413708,01851,GARES C HAUTE NORMANDIE,Harfleur Halte,Harfleur,49.5059181,0.192085
1123,0087313338,02296,GARES C PICARDIE,Hargicourt - Pierrepont,,49.7138593,2.5317673
1124,0087181024,02821,GARES C ALSACE,Hasenrain,Mulhouse,47.736281,7.3313559
1125,0087192724,02701,GARES C LORRAINE,Hatrize,Hatrize,49.1934741,5.9071141
1126,0087286096,02421,GARES C NORD PAS DE CALAIS,Haubourdin,Haubourdin,50.6070495,2.990153
1127,0087281899,02426,GARES B IDF LIGNE E,Haussmann Saint-Lazare,Paris,48.87478,2.32862
1128,0087313882,02259,GARE TGV HAUTE PICARDIE,Haute Picardie TGV,Ablaincourt-Pressoir,49.859182,2.831900
1129,0087295568,02360,GARES C NORD PAS DE CALAIS,Hautmont,Hautmont,50.25398,3.91522
1130,0087191239,02739,GARES C LORRAINE,Hayange,Hayange,49.33053,6.07245
1131,0087172106,02866,GARES C CHAMPAGNE ARDENNE,Haybes,Haybes,50.0116888,4.7045378
1132,0087286302,02409,GARES B NORD PAS DE CALAIS,Hazebrouck,Hazebrouck,50.72501,2.54129
1133,0087214627,02588,GARES C ALSACE,Heiligenberg - Mollkirch,Mollkirch,48.5273135,7.381426
1134,0087316398,02249,GARES C PICARDIE,Heilles - Mouchy,Heilles,49.340531,2.2725858
1135,0087316059,02256,GARES C PICARDIE,Heilly,Heilly,49.9435191,2.5396593
1136,0087286062,02422,GARES C NORD PAS DE CALAIS,Hellemmes,Lille,50.6226402,3.1149328
1137,0087677005,00848,GARES B AQUITAINE,Hendaye,Hendaye,43.353132,-1.781724
1138,0087345157,02134,GARES B NORD PAS DE CALAIS,Hénin-Beaumont,Hénin-Beaumont,50.41706,2.95211
1139,0087476259,01678,GARES B BRETAGNE,Hennebont,Hennebont,47.7990019,-3.2857467
1140,0087193672,02682,GARES C ALSACE,Herbitzheim,Herbitzheim,49.0138973,7.0801596
1141,0087381889,02050,GARES B IDF LIGNE J,Herblay,Herblay-sur-Seine,48.99042,2.16208
1142,0087313692,02272,GARES C PICARDIE,Herchies,Herchies,49.4879546,2.0109273
1143,0087184507,02757,GARES B FRANCHE COMTE,Héricourt,Héricourt,47.5729701,6.7691977
1144,0087682435,00800,Gares C Ile-de-France,Héricy,Héricy,48.4424848,2.7605339
1145,0087313585,02278,GARES C PICARDIE,Hermes - Berthecourt,Berthecourt,49.3544055,2.2416554
1146,0087193383,02692,GARES C LORRAINE,Herny,Herny,49.0036084,6.4769285
1147,0087212340,02647,GARES B ALSACE,Herrlisheim,Herrlisheim,48.7279056,7.9102594
1148,0087182329,02797,GARES C ALSACE,Herrlisheim-près-Colmar,Herrlisheim-près-Colmar,48.0166417,7.3206381
1149,0087317107,02234,GARES C NORD PAS DE CALAIS,Hesdigneul-lès-Boulogne,Hesdigneul-lès-Boulogne,50.6609475,1.6669967
1150,0087317222,02227,GARES C NORD PAS DE CALAIS,Hesdin,Hesdin,50.378286,2.0351881
1151,0087191163,02740,GARES B LORRAINE,Hettange-Grande,Hettange-Grande,49.4076754,6.1566738
1152,0087756312,00229,GARES C PACA,Hippodrome-de-la-côte-d'azur,,,
1153,0087295063,02364,GARES B PICARDIE,Hirson,Hirson,49.91455,4.08432
1154,0087324335,02202,GARES C PICARDIE,Hirson Écoles,Hirson,49.9288321,4.0861491
1155,0087212167,02662,GARES B ALSACE,Hochfelden,Hochfelden,48.7554199,7.572355
1156,0087213413,02627,GARES C ALSACE,Hoelschloch,Surbourg,48.9163252,7.8314949
1157,0087338517,02193,GARES C ALSACE,Hoenheim Tram,Hœnheim,48.6285976,7.7581387
1158,0087213686,02617,GARES B ALSACE,Hoerdt,Hœrdt,48.7029518,7.7794059
1159,0087213447,02625,GARES C ALSACE,Hoffen,Hoffen,48.9312475,7.933587
1160,0087214510,02596,GARES C ALSACE,Holtzheim,Holtzheim,48.555688,7.6630912
1161,0087191353,02733,GARES C LORRAINE,Hombourg-Budange,Hombourg-Budange,49.2823957,6.3507488
1162,0087193276,02696,GARES C LORRAINE,Hombourg-Haut,Hombourg-Haut,49.1261085,6.7742703
1163,0087191692,02723,GARES C LORRAINE,Homécourt,Homécourt,49.2182988,5.9991714
1164,0087393462,01964,GARES B IDF LIGNE N,Houdan,Houdan,48.7958005,1.6027371
1165,0087141473,02977,GARES C LORRAINE,Houdemont,Houdemont,48.645478,6.1797255
1166,0087386409,02017,GARES B IDF LIGNE A,Houilles - Carrières-sur-Seine,Houilles,48.9199636,2.1850828
1167,0087444406,01802,GARES C BASSE NORMANDIE,Houlgate,Houlgate,49.3000711,-0.0772276
1168,0087193540,02689,GARES C LORRAINE,Hundling,Hundling,49.1066949,6.9775394
1169,0087213454,02624,,Hunspach,Hunspach,48.9616379,7.9537409
1170,0087641217,00926,GARES C AUVERGNE,Huriel,Huriel,46.3714332,2.4762569
1171,0087755629,00234,GARES B PROV ALPES,Hyères,Hyères,43.108867,6.124223
1172,0087144220,02927,GARES C LORRAINE,Hymont - Mattaincourt,Hymont,48.2708192,6.1402129
1173,0087144089,02938,GARES C LORRAINE,Igney,Igney,48.2709639,6.3995463
1174,0087215103,02573,GARES C LORRAINE,Igney - Avricourt,Avricourt,48.6467012,6.8053062
1175,0087393561,01955,GARES B IDF LIGNE C,Igny,Igny,48.7399008,2.2313626
1176,0087182824,02766,,Ile Napoléon,,,
1177,0087784561,00030,GARES C LANGUEDOC ROUSSILLON,Ille-sur-Têt,Ille-sur-Têt,42.6682396,2.6242863
1178,0087182204,02801,GARES C ALSACE,Illfurth,Illfurth,47.6764322,7.2685712
1179,0087394437,01921,GARES B CENTRE,Illiers-Combray,Illiers-Combray,48.303937,1.2448745
1180,0087696450,00697,GARES C BOURGOGNE,Imphy,Imphy,46.9333537,3.2597113
1181,0087303875,02317,GARES C ALSACE,Ingersheim Cité Scolaire,Ingersheim,48.0888721,7.2976143
1182,0087575134,01359,GARES C POITOU CHARENTES,Ingrandes sur Vienne,Ingrandes,46.8746283,0.5691164
1183,0087484360,01573,GARES C PAYS DE LA LOIRE,Ingrandes-Le Fresne-sur-Loire,Ingrandes-Le Fresne sur Loire,47.4056382,-0.9210198
1184,0087213785,02615,GARES B ALSACE,Ingwiller,Ingwiller,48.8723277,7.4771550
1185,0087393033,01994,GARES B IDF LIGNE C,Invalides,Paris,48.8619133,2.3150151
1186,0087722249,03210,GARES C RHONE,Irigny Yvours,Irigny,45.69002,4.83229
1187,0087713859,00642,GARES B BOURGOGNE,Is-sur-Tille,Is-sur-Tille,47.520454,5.129481
1188,0087342279,02170,GARES B NORD PAS DE CALAIS,Isbergues,Isbergues,50.61399,2.46277
1189,0087116616,03019,Gares C Ile-de-France,Isles - Armentières - Congis,Isles-les-Meldeuses,48.9980994,3.0072998
1190,0087481622,01603,GARES C PAYS DE LA LOIRE,Issé,Issé,47.6268289,-1.45068
1191,0087734202,00442,GARES B AUVERGNE,Issoire,Issoire,45.543884,3.253980
1192,0087381574,02068,GARES B IDF LIGNE J,Issou - Porcheville,Issou,48.97931,1.78532
1193,0087597062,01087,GARES B CENTRE,Issoudun,Issoudun,46.948763,1.985834
1194,0087393306,01975,GARES B IDF LIGNE C,Issy Val de Seine,Issy-les-Moulineaux,48.8295555,2.2635936
1195,0087393074,01990,GARES B IDF LIGNE C,Issy-les-Moulineaux,Issy-les-Moulineaux,48.8201001,2.2593469
1196,0087753418,00268,GARES C PROV ALPES,Istres,Istres,43.5153953,4.9804272
1197,0087577403,02634,GARES C POITOU CHARENTES,Iteuil,Iteuil,46.4841223,0.3168298
1198,0087673665,00853,GARES C AQUITAINE,Itxassou,Itxassou,43.324043,-1.3956111
1199,0087545301,01456,GARES B IDF LIGNE C,Ivry-sur-Seine,Ivry-sur-Seine,48.814371,2.390990
1200,0087345397,02120,GARES C NORD PAS DE CALAIS,Iwuy,Iwuy,50.2255015,3.3298634
1201,0087413716,01850,GARES C HAUTE NORMANDIE,Jacques Monod la Demi-Lieue,Harfleur,49.5269596,0.1861468
1202,0087471334,01751,GARES B BRETAGNE,Janzé,Janzé,47.955364,-1.497538
1203,0087491472,01501,GARES C POITOU CHARENTES,Jarnac,Mainxe-Gondeville,45.6711292,-0.1777613
1204,0087747535,00307,GARES C ALPES,Jarrie - Vizille,Jarrie,45.0854543,5.7424487
1205,0087141010,03001,GARES C LORRAINE,Jarville-la-Malgrange,Jarville-la-Malgrange,48.6698381,6.2024643
1206,0087594085,01156,GARES C LIMOUSIN,Jassonneix,Meymac,45.5434698,2.1393366
1207,0087673632,00856,GARES C AQUITAINE,Jatxou,Jatxou,43.390897,-1.4446266
1208,0087575217,01353,GARES C POITOU CHARENTES,Jaunay-Clan,Jaunay-Marigny,46.682044,0.3816535
1209,0087272013,02526,GARES C PICARDIE,Jaux,Jaux,49.3868029,2.777316
1210,0087393066,01991,GARES B IDF LIGNE C,Javel,Paris,48.8462046,2.2768401
1211,0087295014,02368,GARES C NORD PAS DE CALAIS,Jeumont,Jeumont,50.29606,4.08645
1212,0087191700,02722,GARES C LORRAINE,Jœuf,Jœuf,49.2250083,6.0177021
1213,0087683243,00784,GARES B BOURGOGNE,Joigny,Joigny,47.973843,3.393082
1214,0087172031,02873,GARES C CHAMPAGNE ARDENNE,Joigny-sur-Meuse,Joigny-sur-Meuse,49.8336807,4.7672389
1215,0087175091,02835,GARES C CHAMPAGNE ARDENNE,Joinville,Joinville,48.4442977,5.143503
1216,0087784710,00023,GARES C LANGUEDOC ROUSSILLON,Joncet,Serdinya,42.5615245,2.3111464
1217,0087700153,03094,GARES C FRANCHE COMTE,Joncherey,Joncherey,47.52620,6.99880
1218,0087171314,02900,GARES C CHAMPAGNE ARDENNE,Jonchery-sur-Vesle,Jonchery-sur-Vesle,49.290057,3.819422
1219,0087775049,00116,GARES C LANGUEDOC ROUSSILLON,Jonquières et Saint-Vincent,,,
1220,0087491142,01518,GARES B POITOU CHARENTES,Jonzac,Jonzac,45.4387456,-0.44164
1221,0087571885,01400,GARES C CENTRE,Joué-lès-Tours,Joué-lès-Tours,47.3541741,0.6675586
1222,0087394155,01934,GARES B CENTRE,Jouy,Jouy,48.5102582,1.5573972
1223,0087393512,01960,GARES B IDF LIGNE C,Jouy-en-Josas,Jouy-en-Josas,48.7650042,2.1635294
1224,0087116384,03133,Gares C Ile-de-France,Jouy-sur-Morin-Le Marais,,,
1225,0087757666,00190,GARES B COTE AZUR,Juan les Pins,Antibes,43.570896,7.111440
1226,0087297069,03134,GARES C PICARDIE,Jussy,,,
1227,0087545244,01462,GARES B IDF LIGNE C,Juvisy-sur-Orge,Juvisy-sur-Orge,48.68917,2.38267
1228,0087381558,02070,GARES B IDF LIGNE J,Juziers,Juziers,48.99244,1.84579
1229,0087193664,02683,GARES C LORRAINE,Kalhausen,Kalhausen,49.0350585,7.125352
1230,0087191346,02734,GARES C LORRAINE,Kédange,Kédange-sur-Canner,49.3056643,6.3324034
1231,0087159947,02908,GARES C BRETAGNE,Ker Lann,Bruz,48.0429857,-1.7398306
1232,0087476432,01670,GARES C BRETAGNE,Kerhostin,Saint-Pierre-Quiberon,47.5369524,-3.1363795
1233,0087474213,01695,GARES C BRETAGNE,Kerhuon,Relecq-Kerhuon,48.4096627,-4.3882136
1234,0087215491,02568,GARES C ALSACE,Keskastel,Keskastel,48.9656988,7.0489315
1235,0087212324,02649,GARES C ALSACE,Kilstett,Kilstett,48.6793065,7.8549031
1236,0087191619,02728,GARES C LORRAINE,Koenigsmacker,Kœnigsmacker,49.3965538,6.2735503
1237,0087214114,02612,GARES C ALSACE,Kogenheim,Kogenheim,48.3389532,7.5353085
1238,0087338525,02192,GARES B ALSACE,Krimmeri Meinau,Strasbourg,48.56358,7.75259
1239,0087182642,02777,GARES C ALSACE,Kruth,Kruth,47.92396,6.9690938
1240,0087191312,02737,GARES C LORRAINE,Kuntzig,Kuntzig,49.349918,6.2345596
1241,0087213660,02619,GARES C ALSACE,Kurtzenhouse,Kurtzenhouse,48.741862,7.8130449
1242,0087113886,03052,GARES B IDF LIGNE T4,L'Abbaye,Livry-Gargan,48.922211,2.516874
1243,0087444638,01793,GARES B BASSE NORMANDIE,L'Aigle,Aigle,48.766229,0.620014
1244,0087592634,01172,GARES C LIMOUSIN,L'Aiguille,Bosmie-l'Aiguille,45.7783702,1.2049024
1245,0087721431,00577,GARES B RHONE ALPES,L'Arbresle,Arbresle,45.833299,4.618319
1246,0087763557,00156,GARES C PROV ALPES,L'Argentière Les Écrins,Argentière-la-Bessée,44.7909802,6.5564162
1247,0087751529,00288,GARES C COTE AZUR,L'Ariane La Trinité,Trinité,43.7343716,7.3025298
1248,0087756809,00212,GARES C COTE AZUR,L'Escarène,Escarène,43.8397674,7.3517085
1249,0087751602,00287,GARES C PROV ALPES,L'Estaque,Marseille,43.363628,5.3213598
1250,0087382473,02032,GARES B IDF LIGNE L,L'Étang-la-Ville,Étang-la-Ville,48.86822,2.0766932
1251,0087486126,01549,GARES C PAYS DE LA LOIRE,L'Herbergement - Les Brouzils,Herbergement,46.9069172,-1.3712431
1252,0087471060,01767,GARES C BRETAGNE,L'Hermitage - Mordelles,Hermitage,48.123142,-1.8192987
1253,0087718528,00604,GARES C FRANCHE COMTE,L'Hôpital-du-Grosbois,Hôpital-du-Grosbois,47.1691016,6.2130861
1254,0087611517,01036,GARES C MIDI PYRENEES,L'Hospitalet-près-l'Andorre,Hospitalet-près-l'Andorre,42.5894535,1.8002635
1255,0087276527,02471,GARES B IDF LIGNE H,L'Isle-Adam - Parmain,Parmain,49.11482,2.20976
1256,0087761239,00177,GARES B RHONE ALPES,L'Isle-d'Abeau,Isle-d'Abeau,45.607645,5.219690
1257,0087611806,01018,GARES B MIDI PYRENEES,L'Isle-Jourdain,Isle-Jourdain,43.617185,1.089829
1258,0087765479,00135,GARES B PROV ALPES,L'Isle-sur-la-Sorgue - Fontaine-de-Vaucluse,Isle-sur-la-Sorgue,43.917393,5.047615
1259,0087184572,02753,GARES C FRANCHE COMTE,L'Isle-sur-le-Doubs,Isle-sur-le-Doubs,47.4473777,6.5812614
1260,0087476275,01676,GARES C BRETAGNE,L'Isthme,Saint-Pierre-Quiberon,47.5465051,-3.133699
1261,0087595595,01101,GARES C AQUITAINE,La Bachellerie,Bachellerie,45.1511154,1.1601301
1262,0087635581,03076,GARES C PROV ALPES,La Barasse,Marseille,43.2858384,5.4845101
1263,0087271171,02555,GARES B IDF LIGNE H,La Barre Ormesson,Deuil-la-Barre,48.96633,2.31688
1264,0087481069,01631,GARES C PAYS DE LA LOIRE,La Basse Indre - Saint-Herblain,Saint-Herblain,47.2040872,-1.6603088
1265,0087342436,02163,GARES B NORD PAS DE CALAIS,La Bassée - Violaines,Bassée,50.52799,2.80482
1266,0087775171,00107,GARES C LANGUEDOC ROUSSILLON,La Bastide - Saint-Laurent-les-Bains,Bastide-Puylaurent,44.5934829,3.9042849
1267,0087481697,01600,GARES C PAYS DE LA LOIRE,La Baule Les Pins,Baule-Escoublac,47.2835196,-2.3648441
1268,0087481754,01595,GARE LA BAULE ESCOUBLAC,La Baule-Escoublac,Baule-Escoublac,47.288690,-2.389102
1269,0087481267,01618,GARES C PAYS DE LA LOIRE,La Bernerie-en-Retz,Bernerie-en-Retz,47.0832616,-2.0341408
1270,0087342501,03135,GARES C NORD PAS DE CALAIS,La Beuvrière,,,
1271,0087487843,01529,GARES C PAYS DE LA LOIRE,La Bohalle,Loire-Authion,47.4342356,-0.4000426
1272,0087723551,00520,GARES C RHONE ALPES,La Boisse,,,
1273,0087387142,02004,GARES C HAUTE NORMANDIE,La Bonneville-sur-Iton,Bonneville-sur-Iton,48.9884615,1.035014
1274,0087276287,02491,GARES C PICARDIE,La Borne Blanche,Orry-la-Ville,49.126985,2.5058656
1275,0087641100,03136,GARES C AUVERGNE,La Bouble,,,
1276,0087641464,00911,GARES C AUVERGNE,La Bourboule,Bourboule,45.5906298,2.7462611
1277,0087297085,02329,GARES C PICARDIE,La Bouteille,Bouteille,49.8596168,3.9817635
1278,0087741447,00402,GARES C ALPES,La Bridoire,,,
1279,0087756874,00206,GARES C COTE AZUR,La Brigue,Brigue,44.0625669,7.6056235
1280,0087751271,00295,GARES C PROV ALPES,La Brillanne - Oraison,Brillanne,43.9247771,5.8923199
1281,0087471094,01764,GARES C BRETAGNE,La Brohinière,Montauban-de-Bretagne,48.2134717,-2.110452
1282,0087595215,01115,GARES C AQUITAINE,La Cave,Marsac-sur-l'Isle,45.1839595,0.628305
1283,0087382432,02036,GARES B IDF LIGNE L,La Celle-Saint-Cloud,Celle-Saint-Cloud,48.84259,2.13797
1284,0087486308,01546,GARES C PAYS DE LA LOIRE,La Chaize-le-Vicomte,Chaize-le-Vicomte,46.676779,-1.2820678
1285,0087590364,01206,GARES C PAYS DE LA LOIRE,La Chapelle - Aulnay,Chapelle-sur-Erdre,47.3087224,-1.5414844
1286,0087543371,01476,GARES C CENTRE,La Chapelle-Saint-Mesmin,Chapelle-Saint-Mesmin,47.8929293,1.8268193
1287,0087481564,01607,GARES C PAYS DE LA LOIRE,La Chapelle-sur-Erdre,Chapelle-sur-Erdre,47.2972029,-1.548012
1288,0087571802,01406,GARES C CENTRE,La Chapelle-sur-Loire,Chapelle-sur-Loire,47.251227,0.2184812
1289,0087696195,00712,GARES B BOURGOGNE,La Charité-sur-Loire,Charité-sur-Loire,47.179914,3.023883
1290,0087715391,00634,GARES C FRANCHE COMTE,La Chaumusse - Fort-du-Plasne,Chaumusse,46.6048753,5.9613342
1291,0087574251,01390,GARES C CENTRE,La Chaussée-Saint-Victor,Chaussée-Saint-Victor,47.6127952,1.3537834
1292,0087751784,00279,GARES B PROV ALPES,La Ciotat - Ceyreste,Ciotat,43.199593,5.632647
1293,0087694737,00722,GARES C BOURGOGNE,La Clayette - Baudemont,Clayette,46.2881469,4.2984195
1294,0087592501,01174,GARES C AQUITAINE,La Coquille,Coquille,45.5408509,0.9744005
1295,0087271304,02552,GARES B IDF LIGNE B,La Courneuve - Aubervilliers,Courneuve,48.92420,2.38443
1296,0087753541,00262,GARES C PROV ALPES,La Couronne Carro,Martigues,43.3398078,5.0517077
1297,0087755611,00235,GARES C PROV ALPES,La Crau,Crau,43.1449352,6.0687663
1298,0087485474,01556,GARES C POITOU CHARENTES,La Crèche,Crèche,46.3604181,-0.2962081
1299,0087481689,01601,GARES C PAYS DE LA LOIRE,La Croix de Méan,Saint-Nazaire,47.300426,-2.1932575
1300,0087382218,02045,GARES B IDF LIGNE L,La Défense,Puteaux,48.89308,2.23763
1301,0087731430,02045,,La Défense Grande Arche RER E,Puteaux,,
1302,0087009696,03075,GARES C CENTRE,La Douzillère,Joué-lès-Tours,47.3388167,0.6528244
1303,0087313239,02304,GARES C PICARDIE,La Faloise,Faloise,49.696527,2.3485813
1304,0087296632,02332,GARES B PICARDIE,La Fère,Fère,49.65802,3.36981
1305,0087249789,03137,GARES C RHONE ALPES,La Ferrière,,,
1306,0087681452,00830,GARES B IDF LIGNE D,La Ferté-Alais,Ferté-Alais,48.484876,2.351610
1307,0087396325,01900,GARES B PAYS DE LA LOIRE,La Ferté-Bernard,Ferté-Bernard,48.1864887,0.639711
1308,0087116392,03138,Gares C Ile-de-France,La Ferté-Gaucher,,,
1309,0087576082,01338,GARES C CENTRE,La Ferté-Imbault,Ferté-Imbault,47.3835442,1.9580537
1310,0087116673,03015,GARES C PICARDIE,La Ferté-Milon,Ferté-Milon,49.1797269,3.1207223
1311,0087543124,01483,GARES B CENTRE,La Ferté-Saint-Aubin,Ferté-Saint-Aubin,47.720975,1.932360
1312,0087116517,03024,GARES B IDF LIGNE P,La Ferté-sous-Jouarre,Ferté-sous-Jouarre,48.950741,3.125577
1313,0087286427,02406,GARES C NORD PAS DE CALAIS,La Fontaine,Wavrin,50.5661459,2.9261079
1314,0087474221,01694,GARES C BRETAGNE,La Forest-Landerneau,Forest-Landerneau,48.4263093,-4.3074515
1315,0087726232,00485,GARES C RHONE,La Fouillouse,Fouillouse,45.4977675,4.3170839
1316,0087757740,00185,GARES C COTE AZUR,La Frayère,Cannes,43.5581088,6.9720902
1317,0087478081,01653,GARES C BRETAGNE,La Fresnais,Fresnais,48.593655,-1.8432199
1318,0087381871,02051,GARES B IDF LIGNE J,La Frette - Montigny,Frette-sur-Seine,48.98035,2.18019
1319,0087755306,00246,GARES B PROV ALPES,La Garde,Garde,43.1187044,6.0100767
1320,0087386003,02021,GARES B IDF LIGNE L,La Garenne-Colombes,Garenne-Colombes,48.9093952,2.2396414
1321,0087576355,01317,GARES C CENTRE,La Gauterie,Veuil,47.1398181,1.4915354
1322,0087584755,01224,GARES C BORDEAUX METRO,La Gorp,Ambarès-et-Lagrave,44.9288345,-0.4963844
1323,0087478099,01652,GARES C BRETAGNE,La Gouesnière - Cancale - Saint-Méloir-des-Ondes,Gouesnière,48.6144207,-1.9058105
1324,0087775254,00101,GARES C LANGUEDOC ROUSSILLON,La Grand-Combe,Grand-Combe,44.2098159,4.0329591
1325,0087682476,00796,Gares C Ile-de-France,La Grande-Paroisse,Grande-Paroisse,48.3787751,2.8971614
1326,0087491274,01507,GARES C AQUITAINE,La Grave d'Ambarès,Ambarès-et-Lagrave,44.9356421,-0.477021
1327,0087576470,01311,GARES C CENTRE,La Guerche-sur-l'Aubois,Guerche-sur-l'Aubois,46.9477388,2.9485731
1328,0087396036,01915,GARES C PAYS DE LA LOIRE,La Guierche,Guierche,48.1138773,0.1931016
1329,0087481416,01613,GARES B PAYS DE LA LOIRE,La Haie-Fouassière,Haie-Fouassière,47.1615899,-1.392195
1330,0087478156,01647,GARES C BRETAGNE,La Hisse,Saint-Samson-sur-Rance,48.4961248,-2.0036608
1331,0087582635,01275,GARES B AQUITAINE,La Hume,Gujan-Mestras,44.639879,-1.11600
1332,0087396093,01911,GARES C PAYS DE LA LOIRE,La Hutte Coulombiers,,48.303495,0.1056788
1333,0087485185,03082,GARES C POITOU CHARENTES,La Jarrie,Jarrie,46.12045,-1.02347
1334,0087592337,01185,GARES C LIMOUSIN,La Jonchère-Saint-Maurice,Jonchère-Saint-Maurice,45.9944577,1.4803853
1335,0087746842,00329,GARES C ALPES,La Joux,Chamonix-Mont-Blanc,45.9657075,6.910179
1336,0087775247,00102,GARES C LANGUEDOC ROUSSILLON,La Levade,Grand-Combe,44.228602,4.0102736
1337,0087394254,01928,GARES B CENTRE,La Loupe,Loupe,48.4737398,1.0109416
1338,0087286187,02416,GARES C NORD PAS DE CALAIS,La Madeleine,Madeleine,50.6608037,3.0725804
1339,0087691394,00751,GARES C BOURGOGNE,La Marche,Marche,47.1396975,3.0395468
1340,0087473124,01729,GARES C BRETAGNE,La Méaugon,Méaugon,48.4996127,-2.8439358
1341,0087487330,03139,GARES C PAYS DE LA LOIRE,La Meilleraie (Vendée),,,
1342,0087571513,01416,GARES C CENTRE,La Membrolle-sur-Choisille,Membrolle-sur-Choisille,47.4313179,0.6407872
1343,0087487884,01527,GARES B PAYS DE LA LOIRE,La Ménitré,Ménitré,47.397422,-0.275818
1344,0087592808,01162,GARES C LIMOUSIN,La Meyze,Meyze,45.6212964,1.2123135
1345,0087641290,00922,GARES C AUVERGNE,La Miouze - Rochefort,Gelles,45.7636525,2.8276968
1346,0087486423,01541,GARES C PAYS DE LA LOIRE,La Mothe-Achard,Achards,46.6068648,-1.6596359
1347,0087485508,01554,GARES C POITOU CHARENTES,La Mothe-Saint-Héray,Mothe-Saint-Héray,46.3807592,-0.1298415
1348,0087473371,03140,,La Motte,,,
1349,0087297101,02328,GARES C PICARDIE,La Neuville-sous-Laon,,49.57068,3.59646
1350,0087545459,01454,GARES B IDF LIGNE C,La Norville - Saint-Germain-lès-Arpajon,Norville,48.591617,2.267586
1351,0087755314,00245,GARES C PROV ALPES,La Pauline Hyères,Garde,43.1364769,6.0351027
